source_url,review,shop_name,rating
https://www.google.com/maps/place/Orange+Carrefour+Soignies/data=!4m7!3m6!1s0x47c24dbeb87bbf93:0x58428f6e4c88c91c!8m2!3d50.585465!4d4.070535!16s%2Fg%2F11shh__j09!19sChIJk797uL5NwkcRHMmITG6PQlg?authuser=0&hl=en&rclk=1,18,Orange Carrefour Soignies,4.1
https://www.google.com/maps/place/Orange+Carrefour+Tienen/data=!4m7!3m6!1s0x47c16db0df5a1cb5:0xb7b4ce8ac98da208!8m2!3d50.813203!4d4.933069!16s%2Fg%2F11trqyyjdy!19sChIJtRxa37BtwUcRCKKNyYrOtLc?authuser=0&hl=en&rclk=1,20,Orange Carrefour Tienen,4.8
https://www.google.com/maps/place/Orange+Carrefour+Zemst/data=!4m7!3m6!1s0x47c3e7ccb32ded9d:0x2ada7b0047e55880!8m2!3d50.99301!4d4.47346!16s%2Fg%2F11shh_mrpp!19sChIJne0ts8znw0cRgFjlRwB72io?authuser=0&hl=en&rclk=1,26,Orange Carrefour Zemst,4.8
https://www.google.com/maps/place/Orange+Herentals/data=!4m7!3m6!1s0x47c1523bac7dff83:0x3757acf5dedaa29d!8m2!3d51.1769275!4d4.8337778!16s%2Fg%2F1tdxv4v9!19sChIJg_99rDtSwUcRnaLa3vWsVzc?authuser=0&hl=en&rclk=1,208,Orange Herentals,4.1
https://www.google.com/maps/place/Orange+Shop/data=!4m7!3m6!1s0x47c3c31be14ab457:0x2dced9bd7ebcaa21!8m2!3d50.9020193!4d4.3546963!16s%2Fg%2F11w903840q!19sChIJV7RK4RvDw0cRIaq8fr3Zzi0?authuser=0&hl=en&rclk=1,124,Orange Shop,5
https://www.google.com/maps/place/Orange+Shop/data=!4m7!3m6!1s0x47c3c5b1bb6d5091:0x2551519d703c7bcf!8m2!3d50.8029284!4d4.3368149!16s%2Fg%2F11bwh5ymbc!19sChIJkVBtu7HFw0cRz3s8cJ1RUSU?authuser=0&hl=en&rclk=1,265,Orange Shop,3.5
https://www.google.com/maps/place/Orange+Shop/data=!4m7!3m6!1s0x47c169d25338a427:0x9b429a2f9e84d45d!8m2!3d50.9045825!4d4.8704855!16s%2Fg%2F11c3tg1wgk!19sChIJJ6Q4U9JpwUcRXdSEni-aQps?authuser=0&hl=en&rclk=1,138,Orange Shop,4.1
https://www.google.com/maps/place/Orange+Shop/data=!4m7!3m6!1s0x47c311dafdb9913b:0x1fc3de435699fdc5!8m2!3d50.8445078!4d3.603409!16s%2Fg%2F11bzx45rx2!19sChIJO5G5_doRw0cRxf2ZVkPewx8?authuser=0&hl=en&rclk=1,171,Orange Shop,3.9
https://www.google.com/maps/place/Orange+Shop/data=!4m7!3m6!1s0x47c36423ba30d2e5:0x66ef974db0394a68!8m2!3d51.184729!4d3.56579!16s%2Fg%2F1tgmvf39!19sChIJ5dIwuiNkw0cRaEo5sE2X72Y?authuser=0&hl=en&rclk=1,214,Orange Shop,3.8
https://www.google.com/maps/place/Orange+Shop/data=!4m7!3m6!1s0x47c08bc185492b19:0xf89e80cf0f9ea8fe!8m2!3d50.5922005!4d5.8585253!16s%2Fg%2F11bywl3mpb!19sChIJGStJhcGLwEcR_qieD8-Anvg?authuser=0&hl=en&rclk=1,279,Orange Shop,3.4
https://www.google.com/maps/place/Orange+Shop/data=!4m7!3m6!1s0x47c085b6dff1391d:0xfb5cc37c3f10cf12!8m2!3d50.631611!4d6.031015!16s%2Fg%2F11bwh5x9h0!19sChIJHTnx37aFwEcREs8QP3zDXPs?authuser=0&hl=en&rclk=1,146,Orange Shop,3.3
https://www.google.com/maps/place/Orange+Shop+Aalst/data=!4m7!3m6!1s0x47c3bd596021c589:0x2d5492587154340c!8m2!3d50.9374064!4d4.0395216!16s%2Fg%2F1vhq2wdm!19sChIJicUhYFm9w0cRDDRUcViSVC0?authuser=0&hl=en&rclk=1,276,Orange Shop Aalst,3.6
https://www.google.com/maps/place/Orange+Shop+Aarschot/data=!4m7!3m6!1s0x47c1434d7bb37413:0x2891aa36b731fae0!8m2!3d50.984958!4d4.837375!16s%2Fg%2F11bzx2rbwl!19sChIJE3Sze01DwUcR4PoxtzaqkSg?authuser=0&hl=en&rclk=1,191,Orange Shop Aarschot,3.9
https://www.google.com/maps/place/Orange+Shop+Andenne/data=!4m7!3m6!1s0x47c1a680d404f507:0x5a0190fa5dbc5479!8m2!3d50.49008!4d5.0969771!16s%2Fg%2F11bwh5xt58!19sChIJB_UE1ICmwUcReVS8XfqQAVo?authuser=0&hl=en&rclk=1,140,Orange Shop Andenne,4
https://www.google.com/maps/place/Orange+Shop+Anderlecht+Cora/data=!4m7!3m6!1s0x47c3c6929a1f7f11:0x57d442a40be43fa!8m2!3d50.8196494!4d4.2804621!16s%2Fg%2F11r8j0g1z!19sChIJEX8fmpLGw0cR-kO-QCpEfQU?authuser=0&hl=en&rclk=1,151,Orange Shop Anderlecht Cora,3.2
https://www.google.com/maps/place/Orange+Shop+Antwerp+Meir/data=!4m7!3m6!1s0x47c3f6f9ea7070b1:0xa1801706c183488b!8m2!3d51.218195!4d4.405348!16s%2Fg%2F11b6byjcwr!19sChIJsXBw6vn2w0cRi0iDwQYXgKE?authuser=0&hl=en&rclk=1,521,Orange Shop Antwerp Meir,3.6
https://www.google.com/maps/place/Orange+Shop+Ath/data=!4m7!3m6!1s0x47c30008c887c6ff:0x9223f4ad4d4a5af2!8m2!3d50.6302496!4d3.7763657!16s%2Fg%2F11bzx47hcy!19sChIJ_8aHyAgAw0cR8lpKTa30I5I?authuser=0&hl=en&rclk=1,197,Orange Shop Ath,3.8
https://www.google.com/maps/place/Orange+Shop+Ben-Ahin/data=!4m7!3m6!1s0x47c1a854355d8371:0x586310947da0efbe!8m2!3d50.525088!4d5.2198387!16s%2Fg%2F11c3tgc6rl!19sChIJcYNdNVSowUcRvu-gfZQQY1g?authuser=0&hl=en&rclk=1,145,Orange Shop Ben-Ahin,3.7
https://www.google.com/maps/place/Orange+Shop+Blankenberge/data=!4m7!3m6!1s0x47c4aa7c8fe6b4ed:0x3188ed6d0ba40815!8m2!3d51.3138026!4d3.1310247!16s%2Fg%2F1tgjkgj9!19sChIJ7bTmj3yqxEcRFQikC23tiDE?authuser=0&hl=en&rclk=1,212,Orange Shop Blankenberge,3.9
https://www.google.com/maps/place/Orange+Shop+Boncelles/data=!4m7!3m6!1s0x47c0f83fd4512911:0xa8cbf310a7ae3713!8m2!3d50.5668581!4d5.5486718!16s%2Fg%2F11bwh5yvhb!19sChIJESlR1D_4wEcREzeupxDzy6g?authuser=0&hl=en&rclk=1,264,Orange Shop Boncelles,3.8
https://www.google.com/maps/place/Orange+Shop+Brasschaat/data=!4m7!3m6!1s0x47c4063518ef92e1:0xda01647bef7a2ca1!8m2!3d51.2894102!4d4.4904096!16s%2Fg%2F11bwh5zd9z!19sChIJ4ZLvGDUGxEcRoSx673tkAdo?authuser=0&hl=en&rclk=1,254,Orange Shop Brasschaat,3.6
https://www.google.com/maps/place/Orange+Shop+Bree/data=!4m7!3m6!1s0x47c0d3e7dc72bf59:0x53a41f095f7ebaaa!8m2!3d51.1392102!4d5.6035124!16s%2Fg%2F11byvrsmnz!19sChIJWb9y3OfTwEcRqrp-XwkfpFM?authuser=0&hl=en&rclk=1,230,Orange Shop Bree,3.7
https://www.google.com/maps/place/Orange+Shop+Brugge+Sint-Kruis/data=!4m7!3m6!1s0x47c350b6d8449181:0xefe9cf156b1702cf!8m2!3d51.2107201!4d3.2429645!16s%2Fg%2F1hhmp4w4k!19sChIJgZFE2LZQw0cRzwIXaxXP6e8?authuser=0&hl=en&rclk=1,257,Orange Shop Brugge Sint-Kruis,3.8
https://www.google.com/maps/place/Orange+Shop+Brugge+Steenstraat/data=!4m7!3m6!1s0x47c350dbb4187081:0xa171cab2ed8980c!8m2!3d51.2070453!4d3.2224125!16s%2Fg%2F1pxwbd9cz!19sChIJgXAYtNtQw0cRDJjYLqscFwo?authuser=0&hl=en&rclk=1,227,Orange Shop Brugge Steenstraat,3.7
https://www.google.com/maps/place/Orange+Shop+Bruxelles+Anspach/data=!4m7!3m6!1s0x47c3c3877e4f7be3:0x4badcdf57c197b4d!8m2!3d50.8490307!4d4.3507212!16s%2Fg%2F11bwh9z_pb!19sChIJ43tPfofDw0cRTXsZfPXNrUs?authuser=0&hl=en&rclk=1,334,Orange Shop Bruxelles Anspach,3.2
https://www.google.com/maps/place/Orange+Shop+Bruxelles+Rue+Neuve/data=!4m7!3m6!1s0x47c3c3ca31f9b0ef:0x1a2a8a6d0fa5d0e7!8m2!3d50.854136!4d4.357168!16s%2Fg%2F11p0h4lj9r!19sChIJ77D5McrDw0cR59ClD22KKho?authuser=0&hl=en&rclk=1,57,Orange Shop Bruxelles Rue Neuve,3.2
https://www.google.com/maps/place/Orange+Shop+Charleroi+Rive+Gauche+Shopping+Center/data=!4m7!3m6!1s0x47c22675283949a9:0xbe65b3420869768f!8m2!3d50.4078257!4d4.441693!16s%2Fg%2F11g8bwnjt1!19sChIJqUk5KHUmwkcRj3ZpCEKzZb4?authuser=0&hl=en&rclk=1,122,Orange Shop Charleroi Rive Gauche Shopping Center,3.1
https://www.google.com/maps/place/Orange+Shop+Dendermonde/data=!4m7!3m6!1s0x47c391323e55541f:0x8df563a0d809c6ea!8m2!3d51.0281385!4d4.1000398!16s%2Fg%2F11bwh5ymbd!19sChIJH1RVPjKRw0cR6sYJ2KBj9Y0?authuser=0&hl=en&rclk=1,228,Orange Shop Dendermonde,3.7
https://www.google.com/maps/place/Orange+Shop+Diest/data=!4m7!3m6!1s0x47c13f4dbbfd32e5:0x2d94fbf1c6de6258!8m2!3d50.9829329!4d5.0523849!16s%2Fg%2F11c3tgh4bd!19sChIJ5TL9u00_wUcRWGLexvH7lC0?authuser=0&hl=en&rclk=1,214,Orange Shop Diest,3.8
https://www.google.com/maps/place/Orange+Shop+Dinant/data=!4m7!3m6!1s0x47c1bfe3920d4267:0x688f90007419832c!8m2!3d50.2594933!4d4.9133937!16s%2Fg%2F1pxwc314h!19sChIJZ0INkuO_wUcRLIMZdACQj2g?authuser=0&hl=en&rclk=1,255,Orange Shop Dinant,4.5
https://www.google.com/maps/place/Orange+Shop+Docks+Shopping/data=!4m7!3m6!1s0x47c3c3050e347289:0xf3a56a53ff58d74c!8m2!3d50.8800336!4d4.3730651!16s%2Fg%2F11cs6gtbt7!19sChIJiXI0DgXDw0cRTNdY_1NqpfM?authuser=0&hl=en&rclk=1,195,Orange Shop Docks Shopping,3.2
https://www.google.com/maps/place/Orange+Shop+Etterbeek/data=!4m7!3m6!1s0x47c3dcd27494b599:0x58ce9c2de4010d45!8m2!3d50.83949!4d4.3995843!16s%2Fg%2F1vg6sxh9!19sChIJmbWUdNLcw0cRRQ0B5C2czlg?authuser=0&hl=en&rclk=1,231,Orange Shop Etterbeek,3.3
https://www.google.com/maps/place/Orange+Shop+Fleron/data=!4m7!3m6!1s0x47c0f6a81489be31:0x54dc983629b03d08!8m2!3d50.614805!4d5.6844979!16s%2Fg%2F11bwh5v0_6!19sChIJMb6JFKj2wEcRCD2wKTaY3FQ?authuser=0&hl=en&rclk=1,320,Orange Shop Fleron,3.7
https://www.google.com/maps/place/Orange+Shop+Genk+Shopping+Center/data=!4m7!3m6!1s0x47c0ded31bcbcee5:0x917628c3631606b4!8m2!3d50.9656968!4d5.50468!16s%2Fg%2F11bwh5wy06!19sChIJ5c7LG9PewEcRtAYWY8ModpE?authuser=0&hl=en&rclk=1,253,Orange Shop Genk Shopping Center,3.9
https://www.google.com/maps/place/Orange+Shop+Gent+Langemunt/data=!4m7!3m6!1s0x47c371476e655633:0x10330b476d313d57!8m2!3d51.0564313!4d3.7234235!16s%2Fg%2F1pxw9_x7j!19sChIJM1Zlbkdxw0cRVz0xbUcLMxA?authuser=0&hl=en&rclk=1,271,Orange Shop Gent Langemunt,4
https://www.google.com/maps/place/Orange+Shop+Gent+Veldstraat/data=!4m7!3m6!1s0x47c371441bc04901:0x3776efccf7a725de!8m2!3d51.0518077!4d3.7217549!16s%2Fg%2F11f3svcqlp!19sChIJAUnAG0Rxw0cR3iWn98zvdjc?authuser=0&hl=en&rclk=1,305,Orange Shop Gent Veldstraat,4
https://www.google.com/maps/place/Orange+Shop+Hannut/data=!4m7!3m6!1s0x47c10ea08f93d6ad:0xbb8dc315836c28bd!8m2!3d50.6698926!4d5.0821256!16s%2Fg%2F11bwh5xw91!19sChIJrdaTj6AOwUcRvShsgxXDjbs?authuser=0&hl=en&rclk=1,273,Orange Shop Hannut,3.8
https://www.google.com/maps/place/Orange+Shop+Herstal/data=!4m7!3m6!1s0x47c0f1b56a78e81f:0x5bf74a20835a0c00!8m2!3d50.6860587!4d5.6453848!16s%2Fg%2F1pxw200vx!19sChIJH-h4arXxwEcRAAxagyBK91s?authuser=0&hl=en&rclk=1,137,Orange Shop Herstal,3.2
https://www.google.com/maps/place/ORANGE+SHOP+JEMEPPE+RUE+JOSEPH+WETTINCK/data=!4m7!3m6!1s0x47c0f96a772e3741:0x6e374be017cade4e!8m2!3d50.6148617!4d5.5010686!16s%2Fg%2F11bwh5tj53!19sChIJQTcud2r5wEcRTt7KF-BLN24?authuser=0&hl=en&rclk=1,181,ORANGE SHOP JEMEPPE RUE JOSEPH WETTINCK,3.9
https://www.google.com/maps/place/Orange+Shop+Jette/data=!4m7!3m6!1s0x47c3c3c32f6eaa21:0x7da2a5d62a07c3c1!8m2!3d50.872969!4d4.325723!16s%2Fg%2F11b76tz_p8!19sChIJIapuL8PDw0cRwcMHKtalon0?authuser=0&hl=en&rclk=1,275,Orange Shop Jette,3.4
https://www.google.com/maps/place/Orange+Shop+Kortrijk+Steenpoort/data=!4m7!3m6!1s0x47c33b1dc631eaa5:0x333b64a9adbfed79!8m2!3d50.8270709!4d3.2692403!16s%2Fg%2F11bwh5vnxk!19sChIJpeoxxh07w0cRee2_ralkOzM?authuser=0&hl=en&rclk=1,179,Orange Shop Kortrijk Steenpoort,3.8
https://www.google.com/maps/place/Orange+Shop+Leuven+Diestsestraat/data=!4m7!3m6!1s0x47c160d7476ab517:0xad4a62906fc7a5d5!8m2!3d50.8803643!4d4.7043386!16s%2Fg%2F1pxwc25l1!19sChIJF7VqR9dgwUcR1aXHb5BiSq0?authuser=0&hl=en&rclk=1,287,Orange Shop Leuven Diestsestraat,3.7
https://www.google.com/maps/place/Orange+Shop+Liege+Belle+Ile+Shopping+Center/data=!4m7!3m6!1s0x47c0f7450a19a2bd:0x73046c25c9886a1f!8m2!3d50.6157466!4d5.5937472!16s%2Fg%2F11c3tggl06!19sChIJvaIZCkX3wEcRH2qIySVsBHM?authuser=0&hl=en&rclk=1,232,Orange Shop Liege Belle Ile Shopping Center,3.5
https://www.google.com/maps/place/Orange+Shop+Liege+Pont+D%27Ile/data=!4m7!3m6!1s0x47c0fa0fd44d0c8f:0x2a0a72383c528ad7!8m2!3d50.6429385!4d5.5724612!16s%2Fg%2F11b6cq5813!19sChIJjwxN1A_6wEcR14pSPDhyCio?authuser=0&hl=en&rclk=1,456,Orange Shop Liege Pont D'Ile,3.8
https://www.google.com/maps/place/Orange+Shop+Liege+Saint-Lambert/data=!4m7!3m6!1s0x47c0fa0e13fb3d85:0xef059a920fcf3d7c!8m2!3d50.6440896!4d5.5722691!16s%2Fg%2F1hdz66v13!19sChIJhT37Ew76wEcRfD3PD5KaBe8?authuser=0&hl=en&rclk=1,111,Orange Shop Liege Saint-Lambert,4
https://www.google.com/maps/place/Orange+Shop+Lier/data=!4m7!3m6!1s0x47c3fc7d3a25d0c9:0x16445ff0aa00dd50!8m2!3d51.1336043!4d4.5674408!16s%2Fg%2F11c3tgdwzy!19sChIJydAlOn38w0cRUN0AqvBfRBY?authuser=0&hl=en&rclk=1,155,Orange Shop Lier,3.5
https://www.google.com/maps/place/Orange+Shop+Lokeren/data=!4m7!3m6!1s0x47c39b292e9f2e11:0x5017e8749a042bb6!8m2!3d51.1042208!4d3.9908894!16s%2Fg%2F11gffphx5x!19sChIJES6fLimbw0cRtisEmnToF1A?authuser=0&hl=en&rclk=1,163,Orange Shop Lokeren,4.1
https://www.google.com/maps/place/Orange+Shop+Louvain-la-Neuve+Shopping+Center/data=!4m7!3m6!1s0x47c17e77e4810d1d:0x11f784b1267f3257!8m2!3d50.670863!4d4.6168314!16s%2Fg%2F1thw19d0!19sChIJHQ2B5Hd-wUcRVzJ_JrGE9xE?authuser=0&hl=en&rclk=1,103,Orange Shop Louvain-la-Neuve Shopping Center,3.2
https://www.google.com/maps/place/Orange+Shop+Maasmechelen+Shopping+Center/data=!4m7!3m6!1s0x47c0c4f9f5e1f3a7:0x16def238b28e269e!8m2!3d50.9873203!4d5.7013333!16s%2Fg%2F11bwh5vt3t!19sChIJp_Ph9fnEwEcRniaOsjjy3hY?authuser=0&hl=en&rclk=1,175,Orange Shop Maasmechelen Shopping Center,3.5
https://www.google.com/maps/place/Orange+Shop+Mechelen/data=!4m7!3m6!1s0x47c3e5cbe20b1883:0xef08cb2b66ea5c91!8m2!3d51.0266835!4d4.4811767!16s%2Fg%2F1pxw4gfvj!19sChIJgxgL4svlw0cRkVzqZivLCO8?authuser=0&hl=en&rclk=1,186,Orange Shop Mechelen,3
https://www.google.com/maps/place/Orange+Shop+Mol/data=!4m7!3m6!1s0x47c135ae85800603:0x8f928a23375f4e23!8m2!3d51.186721!4d5.119229!16s%2Fg%2F1pxwtbtwh!19sChIJAwaAha41wUcRI05fNyOKko8?authuser=0&hl=en&rclk=1,282,Orange Shop Mol,3.8
https://www.google.com/maps/place/Orange+Shop+Mons+Grands+Pres+Shopping+Center/data=!4m7!3m6!1s0x47c2500d3dc6d25d:0xb8312dc99f3eab0d!8m2!3d50.4602182!4d3.9419963!16s%2Fg%2F1q673s7r4!19sChIJXdLGPQ1QwkcRDas-n8ktMbg?authuser=0&hl=en&rclk=1,93,Orange Shop Mons Grands Pres Shopping Center,2.9
https://www.google.com/maps/place/Orange+Shop+Nalinnes/data=!4m7!3m6!1s0x47c22131e7d9a217:0xcbef67770f61046f!8m2!3d50.3428049!4d4.4724705!16s%2Fg%2F11byvrsmn_!19sChIJF6LZ5zEhwkcRbwRhD3dn78s?authuser=0&hl=en&rclk=1,236,Orange Shop Nalinnes,4.1
https://www.google.com/maps/place/Orange+Shop+Namur+Rue+De+Fer/data=!4m7!3m6!1s0x47c1996c34ea3deb:0x33a8be81c2a48e8b!8m2!3d50.4673348!4d4.8653296!16s%2Fg%2F11bwh5tybd!19sChIJ6z3qNGyZwUcRi46kwoG-qDM?authuser=0&hl=en&rclk=1,253,Orange Shop Namur Rue De Fer,3.8
https://www.google.com/maps/place/Orange+Shop+Namur+Rue+De+L%27Ange/data=!4m7!3m6!1s0x47c1996d8a6b40d9:0x7ec0b522e8c842a4!8m2!3d50.4648979!4d4.8648978!16s%2Fg%2F11bwh5xw93!19sChIJ2UBrim2ZwUcRpELI6CK1wH4?authuser=0&hl=en&rclk=1,192,Orange Shop Namur Rue De L'Ange,3.6
https://www.google.com/maps/place/Orange+Shop+Ninove/data=!4m7!3m6!1s0x47c3bb39f0bcbb6b:0x2ebd90575c3506cc!8m2!3d50.8339733!4d4.0206929!16s%2Fg%2F11bzx3y8zn!19sChIJa7u88Dm7w0cRzAY1XFeQvS4?authuser=0&hl=en&rclk=1,238,Orange Shop Ninove,3.9
https://www.google.com/maps/place/Orange+shop+Place+Louise/data=!4m7!3m6!1s0x47c3c5ca2bdabda1:0xe89245fe9cd92a74!8m2!3d50.8354094!4d4.3558605!16s%2Fg%2F11h0cg6plm!19sChIJob3aK8rFw0cRdCrZnP5Fkug?authuser=0&hl=en&rclk=1,172,Orange shop Place Louise,3.5
https://www.google.com/maps/place/Orange+Shop+Rocourt+Cora/data=!4m7!3m6!1s0x47c0fa5433a7a8db:0x3d0a065501caafdf!8m2!3d50.6697047!4d5.5436369!16s%2Fg%2F11rcsdxd0!19sChIJ26inM1T6wEcR36_KAVUGCj0?authuser=0&hl=en&rclk=1,195,Orange Shop Rocourt Cora,3.5
https://www.google.com/maps/place/Orange+Shop+Sint-Truiden/data=!4m7!3m6!1s0x47c1174ae693916b:0x6b2730f4d2d5da66!8m2!3d50.8152193!4d5.1871777!16s%2Fg%2F11bwh5w5kj!19sChIJa5GT5koXwUcRZtrV0vQwJ2s?authuser=0&hl=en&rclk=1,209,Orange Shop Sint-Truiden,4.2
https://www.google.com/maps/place/Orange+Shop+Tamines/data=!4m7!3m6!1s0x47c1863ca1eb704d:0x7b4114e522227c52!8m2!3d50.4330675!4d4.6114153!16s%2Fg%2F11bwh5tng7!19sChIJTXDroTyGwUcRUnwiIuUUQXs?authuser=0&hl=en&rclk=1,214,Orange Shop Tamines,3.8
https://www.google.com/maps/place/Orange+Shop+Tienen/data=!4m7!3m6!1s0x47c16c6c9b401495:0x862ebc44f3cdd458!8m2!3d50.8084373!4d4.935522!16s%2Fg%2F11bwh5s68_!19sChIJlRRAm2xswUcRWNTN80S8LoY?authuser=0&hl=en&rclk=1,125,Orange Shop Tienen,3.7
https://www.google.com/maps/place/Orange+Shop+Tournai+Bastion/data=!4m7!3m6!1s0x47c2e06ec960a2c9:0xe8eb84aa325f60cb!8m2!3d50.6030974!4d3.4053459!16s%2Fg%2F1hd_g17cx!19sChIJyaJgyW7gwkcRy2BfMqqE6-g?authuser=0&hl=en&rclk=1,244,Orange Shop Tournai Bastion,3.1
https://www.google.com/maps/place/Orange+Shop+Turnhout/data=!4m7!3m6!1s0x47c6b3d4bc47148b:0xd67a1bb50e3d787!8m2!3d51.3223436!4d4.9459183!16s%2Fg%2F11bwh5xnp9!19sChIJixRHvNSzxkcRh9fjULuhZw0?authuser=0&hl=en&rclk=1,276,Orange Shop Turnhout,3.9
https://www.google.com/maps/place/Orange+Shop+Uccle+Bascule/data=!4m7!3m6!1s0x47c3c4effbe1db73:0x1c12ef617b16787e!8m2!3d50.8164564!4d4.3666503!16s%2Fg%2F1tjhwv2r!19sChIJc9vh--_Ew0cRfngWe2HvEhw?authuser=0&hl=en&rclk=1,191,Orange Shop Uccle Bascule,3.3
https://www.google.com/maps/place/Orange+Shop+Vilvoorde/data=!4m7!3m6!1s0x47c3dd563d42e1bd:0xf5a5d3e3b76ccc55!8m2!3d50.9286858!4d4.4246781!16s%2Fg%2F11bwh5xt59!19sChIJveFCPVbdw0cRVcxst-PTpfU?authuser=0&hl=en&rclk=1,145,Orange Shop Vilvoorde,3.5
https://www.google.com/maps/place/Orange+Shop+Vise/data=!4m7!3m6!1s0x47c0ee70feaf7e4f:0xbdd617cd44508d57!8m2!3d50.7369911!4d5.6949351!16s%2Fg%2F1tdydsdr!19sChIJT36v_nDuwEcRV41QRM0X1r0?authuser=0&hl=en&rclk=1,144,Orange Shop Vise,4
https://www.google.com/maps/place/Orange+Shop+Waremme/data=!4m7!3m6!1s0x47c104faa01f2267:0x60bf510c9609b1!8m2!3d50.6955847!4d5.2519291!16s%2Fg%2F11bzx3_28r!19sChIJZyIfoPoEwUcRsQmWDFG_YAA?authuser=0&hl=en&rclk=1,178,Orange Shop Waremme,3.9
https://www.google.com/maps/place/Orange+Shop+wavre/data=!4m7!3m6!1s0x47c17d7502316061:0x5bf724ae5777ae3c!8m2!3d50.715334!4d4.610192!16s%2Fg%2F1pp2vb4wy!19sChIJYWAxAnV9wUcRPK53V64k91s?authuser=0&hl=en&rclk=1,295,Orange Shop wavre,3.6
https://www.google.com/maps/place/Orange+Shop+Woluwe+Stockel/data=!4m7!3m6!1s0x47c3db812c220369:0x1abf47552761f259!8m2!3d50.84049!4d4.4640733!16s%2Fg%2F11bzx1d38p!19sChIJaQMiLIHbw0cRWfJhJ1VHvxo?authuser=0&hl=en&rclk=1,168,Orange Shop Woluwe Stockel,3.8
https://www.google.com/maps/place/Proximus/data=!4m7!3m6!1s0x47c3c48820210e37:0x9f8ed778e9a772ef!8m2!3d50.8360576!4d4.356944!16s%2Fg%2F11x0dmx_lb!19sChIJNw4hIIjEw0cR73Kn6XjXjp8?authuser=0&hl=en&rclk=1,1,Proximus,1
https://www.google.com/maps/place/Proximus/data=!4m7!3m6!1s0x47c2332f64911581:0xb703d7f24c85f83c!8m2!3d50.5892923!4d4.3099869!16s%2Fg%2F11r8g2hhd!19sChIJgRWRZC8zwkcRPPiFTPLXA7c?authuser=0&hl=en&rclk=1,293,Proximus,4.1
https://www.google.com/maps/place/Proximus/data=!4m7!3m6!1s0x47c19967a946fae3:0xfed1e7c5f67309bc!8m2!3d50.4717034!4d4.8582822!16s%2Fg%2F1tj3289j!19sChIJ4_pGqWeZwUcRvAlz9sXn0f4?authuser=0&hl=en&rclk=1,156,Proximus,4.3
https://www.google.com/maps/place/Proximus/data=!4m7!3m6!1s0x47c225b4c6f4882b:0x37cf5841290664c8!8m2!3d50.3897071!4d4.4068469!16s%2Fg%2F11h4kgp1xp!19sChIJK4j0xrQlwkcRyGQGKUFYzzc?authuser=0&hl=en&rclk=1,226,Proximus,4
https://www.google.com/maps/place/Proximus+Anderlecht+%2802APH%29/data=!4m7!3m6!1s0x47c3c41417b48cf9:0xced7621a0e4be169!8m2!3d50.8320481!4d4.3258447!16s%2Fg%2F11csrpck_6!19sChIJ-Yy0FxTEw0cRaeFLDhpi184?authuser=0&hl=en&rclk=1,39,Proximus Anderlecht (02APH),4.2
https://www.google.com/maps/place/Proximus+Bruxelle+et+Charleroi/data=!4m7!3m6!1s0x47c2267528394849:0xe8592c19388b9441!8m2!3d50.4076836!4d4.4416015!16s%2Fg%2F11fy1lwltq!19sChIJSUg5KHUmwkcRQZSLOBksWeg?authuser=0&hl=en&rclk=1,4,Proximus Bruxelle et Charleroi,5
https://www.google.com/maps/place/Proximus+High+Density+Datacenter/data=!4m7!3m6!1s0x47c3c323128978b7:0xfb7bda001d08f29c!8m2!3d50.8795837!4d4.3931233!16s%2Fg%2F11f3wddjgv!19sChIJt3iJEiPDw0cRnPIIHQDae_s?authuser=0&hl=en&rclk=1,34,Proximus High Density Datacenter,4.7
https://www.google.com/maps/place/Proximus+netcenter+Evere/data=!4m7!3m6!1s0x47c3c3f1eff194f9:0x3f95edcb341ead2b!8m2!3d50.8797567!4d4.3940338!16s%2Fg%2F11fsxhrm3c!19sChIJ-ZTx7_HDw0cRK60eNMvtlT8?authuser=0&hl=en&rclk=1,9,Proximus netcenter Evere,4.2
https://www.google.com/maps/place/PROXIMUS+PHOTO+THOR/data=!4m7!3m6!1s0x47c34c62ade12053:0xc584c59b8f763c85!8m2!3d51.0656654!4d3.0993595!16s%2Fg%2F1tfmbd5v!19sChIJUyDhrWJMw0cRhTx2j5vFhMU?authuser=0&hl=en&rclk=1,56,PROXIMUS PHOTO THOR,4.4
https://www.google.com/maps/place/Proximus+SA/data=!4m7!3m6!1s0x47c0f0aa70e6ef1d:0x8c93216069d81ea4!8m2!3d50.6325073!4d5.5819401!16s%2Fg%2F11c1xpw5tp!19sChIJHe_mcKrwwEcRpB7YaWAhk4w?authuser=0&hl=en&rclk=1,70,Proximus SA,4
https://www.google.com/maps/place/Proximus+Shop+Aalst/data=!4m7!3m6!1s0x47c3bd599755d811:0x1572e1654ade98ae!8m2!3d50.938233!4d4.0379327!16s%2Fg%2F11b6g87k95!19sChIJEdhVl1m9w0cRrpjeSmXhchU?authuser=0&hl=en&rclk=1,379,Proximus Shop Aalst,3.7
https://www.google.com/maps/place/Proximus+Shop+Aarschot/data=!4m7!3m6!1s0x47c1434d6d83410b:0x6f27803928880bc8!8m2!3d50.9841747!4d4.8368119!16s%2Fg%2F1pxw70d77!19sChIJC0GDbU1DwUcRyAuIKDmAJ28?authuser=0&hl=en&rclk=1,296,Proximus Shop Aarschot,4.2
